] 
[ [ 0.45 0.54 0.69 0.22 0.24 0.51 0.68 0.44 0.59 0.76 0.21 0.61 0.38 0.27 0.37 0.49 0.57 0.27 0.32 0.38  ] 
[ 0.5 0.78 0.12 0.71 0.1 0.32 0.18 0.25 0.28 0.34 0.29 0.62 0.4 0.61 0.35 0.67 0.73 0.31 0.12 0.35  ] 
[ 0.44 0.15 0.72 0.79 0.57 0.73 0.7 0.71 0.54 0.71 0.58 0.53 0.78 0.51 0.68 0.4 0.5 0.66 0.67 0.79  ] 
[ 0.33 0.56 0.71 0.15 0.27 0.52 0.1 0.46 0.26 0.63 0.49 0.56 0.12 0.54 0.72 0.24 0.1 0.56 0.38 0.74  ] 
[ 0.16 0.26 0.72 0.56 0.45 0.13 0.35 0.55 0.47 0.12 0.36 0.4 0.23 0.16 0.47 0.22 0.19 0.38 0.68 0.51  ] 
[ 0.37 0.78 0.31 0.25 0.62 0.15 0.1 0.4 0.12 0.79 0.74 0.74 0.64 0.47 0.25 0.38 0.26 0.23 0.46 0.72  ] 
[ 0.56 0.39 0.11 0.57 0.59 0.74 0.45 0.62 0.54 0.4 0.36 0.69 0.3 0.77 0.75 0.63 0.57 0.43 0.49 0.65  ] 
] 
[ [ 0.79 0.75 0.46 0.16 0.27 0.2 0.23 0.2 0.68 0.69 0.11 0.16 0.57 0.45 0.28 0.44 0.46 0.43 0.71 0.66  ] 
[ 0.29 0.7 0.61 0.61 0.36 0.4 0.32 0.53 0.67 0.77 0.68 0.29 0.28 0.49 0.62 0.38 0.55 0.56 0.63 0.65  ] 
[ 0.21 0.14 0.72 0.4 0.45 0.37 0.43 0.13 0.16 0.23 0.73 0.76 0.47 0.39 0.75 0.54 0.25 0.56 0.32 0.43  ] 
[ 0.77 0.71 0.59 0.56 0.76 0.38 0.66 0.72 0.27 0.28 0.5 0.62 0.48 0.43 0.73 0.39 0.25 0.14 0.36 0.37  ] 
[ 0.22 0.16 0.33 0.75 0.44 0.15 0.17 0.77 0.28 0.56 0.5 0.42 0.55 0.26 0.43 0.25 0.21 0.45 0.1 0.59  ] 
[ 0.7 0.44 0.26 0.49 0.71 0.26 0.6 0.54 0.44 0.34 0.62 0.2 0.69 0.46 0.47 0.66 0.69 0.56 0.54 0.13  ] 
[ 0.74 0.61 0.43 0.25 0.29 0.13 0.37 0.67 0.66 0.66 0.32 0.57 0.3 0.33 0.48 0.12 0.18 0.74 0.54 0.6  ] 
] 
 ] ; 

TCCost= [ 
 [ 0.0 0.02 0.02 0.02 0.03 0.02 0.01 0.02 0.03 0.02  ] 
 [ 0.01 0.0 0.02 0.02 0.03 0.02 0.03 0.02 0.01 0.03  ] 
 [ 0.01 0.01 0.0 0.01 0.02 0.03 0.01 0.03 0.03 0.01  ] 
 [ 0.02 0.02 0.02 0.0 0.03 0.03 0.01 0.03 0.01 0.01  ] 
 [ 0.01 0.02 0.03 0.03 0.0 0.01 0.01 0.02 0.03 0.01  ] 
 [ 0.03 0.03 0.02 0.03 0.02 0.0 0.01 0.02 0.02 0.03  ] 
 [ 0.02 0.02 0.01 0.02 0.02 0.02 0.0 0.03 0.02 0.02  ] 
 [ 0.02 0.01 0.02 0.01 0.02 0.03 0.02 0.0 0.02 0.02  ] 
 [ 0.01 0.02 0.01 0.01 0.02 0.02 0.01 0.01 0.0 0.03  ] 
 [ 0.01 0.02 0.01 0.02 0.02 0.03 0.03 0.01 0.03 0.0  ] 
 ] ; 
CCCost= [ 
[ [ 0.0 0.04 0.01 ] [ 0.04 0.0 0.03 ] [ 0.03 0.02 0.0 ] ] 
[ [ 0.0 0.02 ] [ 0.02 0.0 ] ] 
[ [ 0.0 ] ] 
[ [ 0.0 ] ] 
[ [ 0.0 0.01 ] [ 0.04 0.0 ] ] 
[ [ 0.0 0.04 ] [ 0.03 0.0 ] ] 
[ [ 0.0 0.03 ] [ 0.02 0.0 ] ] 
[ [ 0.0 0.04 0.01 ] [ 0.01 0.0 0.04 ] [ 0.01 0.02 0.0 ] ] 
[ [ 0.0 0.01 0.02 ] [ 0.04 0.0 0.01 ] [ 0.04 0.03 0.0 ] ] 
[ [ 0.0 0.03 0.01 0.03 ] [ 0.04 0.0 0.04 0.02 ] [ 0.01 0.03 0.0 0.03 ] [ 0.03 0.03 0.04 0.0 ] ] 
[ [ 0.0 ] ] 
[ [ 0.0 ] ] 
[ [ 0.0 0.04 ] [ 0.02 0.0 ] ] 
[ [ 0.0 ] ] 
[ [ 0.0 0.04 ] [ 0.02 0.0 ] ] 
[ [ 0.0 ] ] 
[ [ 0.0 0.01 ] [ 0.02 0.0 ] ] 
[ [ 0.0 0.02 0.02 0.02 ] [ 0.03 0.0 0.04 0.02 ] [ 0.04 0.03 0.0 0.03 ] [ 0.02 0.01 0.02 0.0 ] ] 
[ [ 0.0 0.01 0.01 0.02 ] [ 0.04 0.0 0.02 0.04 ] [ 0.02 0.01 0.0 0.02 ] [ 0.01 0.02 0.02 0.0 ] ] 
[ [ 0.0 0.02 0.03 0.04 0.03 ] [ 0.04 0.0 0.02 0.02 0.03 ] [ 0.02 0.02 0.0 0.03 0.03 ] [ 0.03 0.03 0.01 0.0 0.01 ] [ 0.02 0.04 0.02 0.01 0.0 ] ] 
 ] ; 
MCCost= [ 
[ 0.0 9.0 8.0 8.0 9.0 7.0 6.0 6.0 6.0 8.0 9.0 5.0 6.0 5.0 9.0 6.0 7.0 7.0 5.0 7.0 ] 
[ 6.0 0.0 6.0 6.0 9.0 5.0 8.0 5.0 7.0 8.0 5.0 7.0 6.0 5.0 6.0 7.0 6.0 8.0 9.0 9.0 ] 
[ 5.0 8.0 0.0 8.0 7.0 8.0 6.0 8.0 9.0 6.0 7.0 7.0 7.0 8.0 7.0 7.0 5.0 9.0 9.0 9.0 ] 
[ 9.0 6.0 9.0 0.0 9.0 8.0 8.0 6.0 8.0 7.0 8.0 8.0 7.0 6.0 5.0 8.0 8.0 8.0 9.0 8.0 ] 
[ 7.0 9.0 9.0 8.0 0.0 6.0 6.0 9.0 6.0 8.0 9.0 7.0 6.0 5.0 8.0 8.0 7.0 9.0 8.0 7.0 ] 
[ 5.0 6.0 7.0 6.0 6.0 0.0 7.0 6.0 6.0 5.0 9.0 7.0 8.0 5.0 6.0 5.0 6.0 6.0 6.0 5.0 ] 
[ 8.0 7.0 5.0 5.0 9.0 9.0 0.0 6.0 9.0 7.0 7.0 7.0 6.0 7.0 6.0 6.0 6.0 8.0 5.0 8.0 ] 
[ 9.0 8.0 6.0 9.0 6.0 7.0 5.0 0.0 9.0 6.0 8.0 5.0 6.0 6.0 8.0 8.0 7.0 6.0 7.0 8.0 ] 
[ 7.0 8.0 5.0 8.0 7.0 6.0 9.0 5.0 0.0 9.0 9.0 7.0 7.0 5.0 9.0 7.0 7.0 5.0 8.0 6.0 ] 
[ 9.0 7.0 7.0 9.0 7.0 9.0 5.0 6.0 5.0 0.0 7.0 6.0 5.0 7.0 8.0 6.0 6.0 6.0 5.0 8.0 ] 
[ 7.0 9.0 8.0 6.0 9.0 8.0 7.0 7.0 5.0 8.0 0.0 8.0 7.0 7.0 8.0 9.0 6.0 8.0 9.0 6.0 ] 
[ 6.0 8.0 5.0 5.0 9.0 7.0 6.0 9.0 8.0 5.0 7.0 0.0 6.0 8.0 6.0 7.0 7.0 7.0 6.0 7.0 ] 
[ 6.0 5.0 9.0 5.0 9.0 7.0 6.0 6.0 9.0 7.0 6.0 9.0 0.0 6.0 7.0 8.0 7.0 7.0 9.0 6.0 ] 
[ 8.0 8.0 7.0 5.0 7.0 5.0 9.0 8.0 6.0 9.0 9.0 5.0 7.0 0.0 8.0 7.0 6.0 5.0 8.0 9.0 ] 
[ 6.0 6.0 6.0 8.0 6.0 8.0 7.0 5.0 8.0 6.0 8.0 7.0 8.0 5.0 0.0 5.0 5.0 7.0 5.0 5.0 ] 
[ 7.0 8.0 5.0 8.0 7.0 9.0 9.0 9.0 7.0 6.0 9.0 8.0 7.0 5.0 8.0 0.0 7.0 6.0 6.0 7.0 ] 
[ 5.0 7.0 6.0 5.0 7.0 5.0 6.0 7.0 7.0 8.0 5.0 9.0 9.0 9.0 8.0 7.0 0.0 6.0 6.0 9.0 ] 
[ 9.0 7.0 8.0 7.0 8.0 8.0 8.0 8.0 9.0 6.0 6.0 9.0 5.0 5.0 9.0 6.0 6.0 0.0 5.0 5.0 ] 
[ 9.0 5.0 6.0 6.0 8.0 8.0 8.0 5.0 5.0 6.0 6.0 7.0 6.0 5.0 5.0 7.0 7.0 7.0 0.0 7.0 ] 
[ 8.0 7.0 7.0 9.0 8.0 6.0 9.0 8.0 8.0 8.0 9.0 7.0 5.0 6.0 8.0 8.0 8.0 6.0 9.0 0.0 ] 
 ] ; 

OPTAD= [ 
[ [ 0 1 0 0 0 0 1 0 ] 
[ 0 0 0 1 0 0 0 1 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 1 0 0 ] 
[ 0 0 0 0 0 1 0 0 ] 
[ 0 1 0 0 1 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
] [ [ 0 0 0 0 0 1 0 1 ] 
[ 0 0 0 0 0 0 1 1 ] 
[ 1 0 0 0 0 1 0 0 ] 
[ 1 0 0 0 1 0 0 0 ] 
[ 0 1 0 0 0 0 0 1 ] 
[ 1 0 1 0 0 0 0 1 ] 
[ 0 0 0 1 1 0 0 0 ] 
] [ [ 0 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 ] 
[ 0 1 1 0 0 0 0 0 ] 
[ 0 0 1 0 0 0 1 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 ] 
] [ [ 0 0 0 0 1 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 0 1 0 0 0 0 1 0 ] 
[ 0 0 1 0 0 0 1 0 ] 
[ 0 1 0 1 0 0 1 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 0 1 0 0 0 1 0 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
[ 0 0 1 0 1 0 0 0 ] 
[ 1 1 0 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 ] 
[ 0 1 1 0 0 0 0 0 ] 
[ 1 1 0 0 0 0 0 1 ] 
[ 1 0 1 0 0 0 0 0 ] 
] [ [ 1 0 0 1 0 0 0 0 ] 
[ 1 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 0 1 1 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 1 0 0 1 0 ] 
[ 1 0 0 0 0 0 0 1 ] 
[ 0 1 0 1 0 0 0 0 ] 
[ 0 0 1 0 1 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 0 1 0 1 0 0 0 0 ] 
[ 0 1 1 0 0 0 1 0 ] 
[ 1 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 ] 
[ 0 0 0 1 1 0 0 0 ] 
] [ [ 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 1 0 1 1 0 ] 
[ 1 0 0 0 0 0 1 0 ] 
[ 1 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 1 1 ] 
[ 0 0 0 1 0 1 0 0 ] 
[ 0 0 0 0 1 0 0 0 ] 
[ 1 0 0 1 0 0 0 0 ] 
] [ [ 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 1 1 ] 
[ 0 1 0 0 0 1 0 1 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 1 0 ] 
[ 0 1 0 0 0 0 1 0 ] 
[ 0 0 0 0 1 0 0 0 ] 
[ 0 0 1 1 0 0 1 0 ] 
[ 0 0 0 0 0 0 0 1 ] 
[ 0 0 1 0 1 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
] [ [ 0 0 0 0 0 0 0 1 ] 
[ 0 1 1 0 0 0 0 0 ] 
[ 1 0 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 1 0 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 1 ] 
[ 0 0 0 1 0 1 1 0 ] 
] [ [ 0 0 0 0 1 0 0 1 ] 
[ 0 0 1 1 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 ] 
[ 0 1 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 1 0 1 1 0 ] 
[ 0 1 1 0 0 0 0 0 ] 
[ 0 0 1 0 0 1 0 0 ] 
[ 0 1 1 0 1 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 ] 
[ 0 0 0 1 0 0 0 1 ] 
[ 0 0 1 0 1 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
] [ [ 0 0 0 0 0 1 1 0 ] 
[ 0 0 1 0 0 1 0 0 ] 
[ 1 0 0 0 0 1 0 0 ] 
[ 0 0 1 1 0 0 1 0 ] 
[ 0 0 0 0 1 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
[ 1 0 0 1 0 0 1 0 ] 
[ 1 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 1 0 0 0 ] 
] ] ; 
OPT= [ 
[ [ 0 0 1 0 0 0 1 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 0 0 ] 
[ 1 0 1 0 0 0 0 0 0 1 ] 
[ 0 1 0 0 0 0 0 1 0 0 ] 
[ 0 1 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 1 1 0 0 0 1 ] 
] [ [ 1 0 0 0 0 0 0 0 0 0 ] 
[ 0 0 1 0 0 0 0 1 0 0 ] 
[ 1 0 0 0 0 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 1 1 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 0 0 ] 
] [ [ 0 0 1 0 0 0 0 0 0 0 ] 
[ 1 1 0 0 0 0 1 0 0 0 ] 
[ 0 0 0 1 1 0 0 0 0 0 ] 
[ 0 1 0 0 0 1 0 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 1 0 ] 
[ 0 0 0 0 0 1 0 0 0 0 ] 
] [ [ 0 0 0 0 0 0 0 1 1 0 ] 
[ 0 1 1 0 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 0 0 1 0 ] 
[ 0 0 0 0 1 0 0 1 0 0 ] 
[ 0 0 0 1 0 0 0 0 1 1 ] 
[ 1 0 0 0 1 0 1 0 0 0 ] 
[ 0 0 1 1 0 0 0 1 0 0 ] 
[ 0 0 0 0 1 1 0 0 0 0 ] 
[ 1 0 0 0 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 1 1 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 0 0 ] 
[ 1 0 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 1 0 ] 
] [ [ 0 0 1 0 0 0 1 0 0 0 ] 
[ 0 0 0 1 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 1 1 0 0 0 ] 
[ 0 0 0 0 0 1 0 0 0 0 ] 
[ 0 0 1 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 1 0 0 0 0 ] 
[ 0 0 0 0 1 1 0 0 1 0 ] 
[ 0 0 0 0 0 0 0 1 0 0 ] 
[ 0 1 0 0 0 0 1 1 0 0 ] 
[ 0 0 0 1 1 0 0 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 1 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 0 0 ] 
[ 1 1 0 0 0 0 0 0 0 0 ] 
] [ [ 1 0 0 1 0 0 0 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 1 0 ] 
[ 0 1 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 1 0 0 0 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 1 0 ] 
[ 1 0 0 0 0 0 0 0 1 0 ] 
] [ [ 0 0 0 0 1 0 1 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 1 0 0 0 0 ] 
[ 0 1 0 0 0 0 1 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 1 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 1 0 ] 
[ 0 0 1 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 1 0 ] 
] [ [ 1 0 0 0 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 0 0 ] 
[ 0 0 1 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 1 1 0 1 ] 
[ 0 0 0 1 0 0 1 0 0 1 ] 
[ 0 1 0 0 0 1 0 0 0 0 ] 
] [ [ 0 0 0 0 0 1 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 1 1 ] 
[ 1 0 0 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 1 0 ] 
[ 0 0 0 0 1 0 1 1 0 0 ] 
[ 0 0 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 1 0 1 0 0 ] 
[ 0 1 0 0 0 0 0 0 1 1 ] 
[ 1 1 0 0 0 0 0 0 1 0 ] 
[ 0 0 1 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 1 0 1 0 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 1 1 0 0 0 0 1 ] 
] [ [ 0 0 1 0 0 0 1 0 1 0 ] 
[ 0 0 1 0 0 0 1 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 0 0 ] 
[ 0 0 1 0 0 0 0 1 0 0 ] 
[ 1 1 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 0 0 ] 
[ 1 0 0 0 0 0 0 0 0 0 ] 
[ 1 0 0 1 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 0 1 0 0 ] 
] ] ; 
CTAD= [ 
[ [ 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 0 0 ] 
[ 0 1 1 0 0 0 0 0 ] 
] [ [ 1 1 0 0 0 0 0 0 ] 
[ 0 0 1 0 0 0 0 0 ] 
] [ [ 1 1 1 0 0 1 0 1 ] 
] [ [ 0 1 0 0 0 0 0 0 ] 
] [ [ 0 1 0 0 0 0 0 0 ] 
[ 1 1 0 0 0 0 1 0 ] 
] [ [ 0 1 0 0 0 0 0 1 ] 
[ 1 0 1 1 0 0 0 0 ] 
] [ [ 0 0 0 1 0 0 0 0 ] 
[ 1 1 1 0 0 0 0 0 ] 
] [ [ 1 1 0 0 0 0 0 0 ] 
[ 1 0 0 1 0 0 0 0 ] 
[ 0 0 0 0 0 1 0 1 ] 
] [ [ 1 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 ] 
[ 0 0 1 0 1 0 0 0 ] 
] [ [ 0 0 0 0 0 0 0 0 ] 
[ 0 0 1 1 0 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 ] 
[ 0 1 1 0 0 0 0 0 ] 
] [ [ 0 0 1 1 0 0 0 0 ] 
] [ [ 1 1 1 1 0 0 0 0 ] 
] [ [ 0 0 0 0 1 1 0 0 ] 
[ 0 0 1 0 1 0 0 0 ] 
] [ [ 0 1 1 0 0 0 0 0 ] 
] [ [ 1 0 0 0 0 1 0 0 ] 
[ 1 1 1 0 0 0 0 0 ] 
] [ [ 1 1 1 0 0 0 0 0 ] 
] [ [ 0 0 0 0 0 0 0 0 ] 
[ 1 1 1 1 0 0 0 0 ] 
] [ [ 1 0 0 0 1 0 0 0 ] 
[ 1 0 0 1 0 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 ] 
[ 1 0 1 1 0 0 0 0 ] 
] [ [ 0 0 0 0 1 0 0 0 ] 
[ 1 1 0 0 1 0 0 0 ] 
[ 0 0 1 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 0 0 ] 
] [ [ 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 1 0 0 ] 
] ] ; 
MT= [ 
[  1 0 0 0 1 0 0 0 0 0 ] 
[  1 1 1 0 1 0 0 0 0 0 ] 
[  1 0 1 0 0 0 0 1 0 1 ] 
[  0 0 0 0 1 0 0 0 0 0 ] 
[  0 0 0 1 0 1 0 1 0 0 ] 
[  1 1 1 0 0 1 0 0 0 0 ] 
[  0 1 0 0 1 1 1 0 0 1 ] 
[  1 1 0 1 1 1 0 0 0 0 ] 
[  1 0 0 0 0 1 1 0 0 0 ] 
[  0 1 1 0 0 0 0 0 0 0 ] 
[  0 0 0 1 0 0 1 0 0 0 ] 
[  0 1 1 1 1 0 0 0 1 0 ] 
[  0 1 0 1 0 1 0 1 0 0 ] 
[  0 0 0 1 1 0 0 0 0 1 ] 
[  1 0 1 0 0 0 0 0 1 1 ] 
[  1 1 1 1 0 1 0 0 0 0 ] 
[  1 0 0 1 0 0 1 1 0 0 ] 
[  0 1 1 1 1 1 1 1 0 0 ] 
[  1 1 0 1 1 0 0 0 1 0 ] 
[  1 1 0 1 0 0 0 0 0 0 ] 
 ] ; 
OPP= [ 
[ [  0 0 0 0 0 0 0 ] 
[  1 0 1 1 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
[  1 0 1 1 0 0 0 ] 
[  0 1 0 0 1 0 0 ] 
[  0 1 0 0 1 0 0 ] 
 ] 
[ [  0 0 0 0 0 0 0 ] 
[  1 0 0 0 0 1 1 ] 
[  1 0 0 0 0 1 1 ] 
[  1 0 0 0 0 1 1 ] 
[  1 0 0 0 0 1 1 ] 
[  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 ] 
 ] 
[ [  0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 ] 
[  0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 ] 
[  0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 ] 
[  1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 ] 
[  0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 ] 
[  0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 ] 
[  0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 ] 
[  0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 1 0 0 0 1 0 1 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 1 0 1 0 0 0 1 0 0 0 ] 
[  0 0 1 0 0 0 0 0 1 0 0 0 1 1 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 1 0 0 0 0 0 1 0 0 0 1 1 ] 
[  0 0 0 0 1 0 1 0 0 0 1 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 1 0 1 0 0 0 1 0 0 0 ] 
[  0 0 1 0 0 0 0 0 1 0 0 0 1 1 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 1 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 1 0 0 1 0 0 0 1 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 1 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 1 0 0 1 0 0 0 1 0 0 0 0 ] 
[  0 1 0 0 1 0 0 0 1 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 1 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  1 0 1 0 0 1 0 0 0 1 1 1 0 ] 
 ] 
[ [  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 0 0 1 0 1 0 1 0 0 0 0 1 ] 
[  1 0 0 0 0 1 0 0 0 0 0 0 1 0 ] 
[  0 0 0 1 0 0 0 0 0 1 0 0 0 0 ] 
[  0 1 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 1 0 1 0 1 0 0 0 0 1 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 1 0 0 0 0 0 1 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 1 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  0 0 0 1 0 0 0 0 0 1 0 0 0 0 ] 
[  1 0 0 0 0 1 0 0 0 0 0 0 1 0 ] 
[  0 0 0 0 1 0 1 0 1 0 0 0 0 1 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 1 1 1 1 0 0 1 ] 
[  0 0 1 1 1 1 0 0 1 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
